X,Y,OBJECTID_1,UniqueID,CompAddNum,CompStreetName,CompSubAddress,CompCityStateZip,StreetAddress,MainAddress,CompleteAddress,FeatureType,Alternate,Residential,Mailable,MainPoint,Anomaly,AnomalyType,Status,Authority,Landmark,ParcelNumber,ProprietaryID,AddNumPre,AddNum,AddNumPost,StreetPreDir,ImpliedPreDir,StreetPreType,StreetName,StreetPostType,StreetPostDir,StreetPostMod,SubAddType1,SubNumber1,SubAddType2,SubNumber2,SubAddType3,SubNumber3,City,ZipCode,ZipPlus4,UIUC,StatePlaneX,StatePlaneY
-88.3085468070591,40.1037041042543,8498,39984,1205,Muirfield Pt,,"Champaign, IL 61822",1205 Muirfield Pt,"1205 Muirfield Pt, Champaign, IL 61822","1205 Muirfield Pt, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362017,M8581,,1205,,,,,Muirfield,Point,,,,,,,,,Champaign,61822,,,991185.19559883,1251684.95204107
-88.3081877421268,40.1040333246827,8499,39985,1201,Muirfield Pt,,"Champaign, IL 61822",1201 Muirfield Pt,"1201 Muirfield Pt, Champaign, IL 61822","1201 Muirfield Pt, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362019,M8582,,1201,,,,,Muirfield,Point,,,,,,,,,Champaign,61822,,,991285.6035345,1251804.90980641
-88.3078781496073,40.1035635083523,8500,39986,1206,Muirfield Pt,,"Champaign, IL 61822",1206 Muirfield Pt,"1206 Muirfield Pt, Champaign, IL 61822","1206 Muirfield Pt, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362022,M8583,,1206,,,,,Muirfield,Point,,,,,,,,,Champaign,61822,,,991372.25493599,1251633.7881014
-88.3078705450775,40.1031539441013,8501,39987,1210,Muirfield Pt,,"Champaign, IL 61822",1210 Muirfield Pt,"1210 Muirfield Pt, Champaign, IL 61822","1210 Muirfield Pt, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362024,M8584,,1210,,,,,Muirfield,Point,,,,,,,,,Champaign,61822,,,991374.42487916,1251484.59122133
-88.3078542140184,40.102953866334,8502,39988,1212,Muirfield Pt,,"Champaign, IL 61822",1212 Muirfield Pt,"1212 Muirfield Pt, Champaign, IL 61822","1212 Muirfield Pt, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362025,M8585,,1212,,,,,Muirfield,Point,,,,,,,,,Champaign,61822,,,991379.01410883,1251411.70750882
-88.307499996369,40.1028910745498,8503,39989,3710,Glenn Brooke Rd,,"Champaign, IL 61822",3710 Glenn Brooke Rd,"3710 Glenn Brooke Rd, Champaign, IL 61822","3710 Glenn Brooke Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362026,M8586,,3710,,,,,Glenn Brooke,Road,,,,,,,,,Champaign,61822,,,991478.10774266,1251388.86208207
-88.307250999741,40.1028910844954,8504,39990,3708,Glenn Brooke Rd,,"Champaign, IL 61822",3708 Glenn Brooke Rd,"3708 Glenn Brooke Rd, Champaign, IL 61822","3708 Glenn Brooke Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362027,M8587,,3708,,,,,Glenn Brooke,Road,,,,,,,,,Champaign,61822,,,991547.76081858,1251388.88603216
-88.3077849996994,40.1045229719187,8505,39991,3803,Crail Rd,,"Champaign, IL 61822",3803 Crail Rd,"3803 Crail Rd, Champaign, IL 61822","3803 Crail Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362028,M8588,,3803,,,,,Crail,Road,,,,,,,,,Champaign,61822,,,991398.21157699,1251983.31233674
-88.307516657075,40.1042982980263,8506,39992,1103,Birkdale Dr,,"Champaign, IL 61822",1103 Birkdale Dr,"1103 Birkdale Dr, Champaign, IL 61822","1103 Birkdale Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362030,M8589,,1103,,,,,Birkdale,Drive,,,,,,,,,Champaign,61822,,,991473.29836908,1251901.48900957
-88.3075107253349,40.1040888992838,8507,39993,1105,Birkdale Dr,,"Champaign, IL 61822",1105 Birkdale Dr,"1105 Birkdale Dr, Champaign, IL 61822","1105 Birkdale Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362031,M8590,,1105,,,,,Birkdale,Drive,,,,,,,,,Champaign,61822,,,991474.97979616,1251825.20897841
-88.3074741651739,40.1039026947355,8508,39994,1107,Birkdale Dr,,"Champaign, IL 61822",1107 Birkdale Dr,"1107 Birkdale Dr, Champaign, IL 61822","1107 Birkdale Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362032,M8591,,1107,,,,,Birkdale,Drive,,,,,,,,,Champaign,61822,,,991485.22649483,1251757.38070199
-88.3074638753071,40.1037304035126,8509,39995,1109,Birkdale Dr,,"Champaign, IL 61822",1109 Birkdale Dr,"1109 Birkdale Dr, Champaign, IL 61822","1109 Birkdale Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362033,M8592,,1109,,,,,Birkdale,Drive,,,,,,,,,Champaign,61822,,,991488.12314258,1251694.6186884
-88.3074695635093,40.1035077240029,8510,39996,1111,Birkdale Dr,,"Champaign, IL 61822",1111 Birkdale Dr,"1111 Birkdale Dr, Champaign, IL 61822","1111 Birkdale Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362034,M8593,,1111,,,,,Birkdale,Drive,,,,,,,,,Champaign,61822,,,991486.55556041,1251613.49975616
-88.3074195577814,40.1032734067515,8511,39997,1113,Birkdale Dr,,"Champaign, IL 61822",1113 Birkdale Dr,"1113 Birkdale Dr, Champaign, IL 61822","1113 Birkdale Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362035,M8594,,1113,,,,,Birkdale,Drive,,,,,,,,,Champaign,61822,,,991500.56865574,1251528.14592424
-88.3070528287613,40.1032121355641,8512,39998,1115,Birkdale Dr,,"Champaign, IL 61822",1115 Birkdale Dr,"1115 Birkdale Dr, Champaign, IL 61822","1115 Birkdale Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362036,M8595,,1115,,,,,Birkdale,Drive,,,,,,,,,Champaign,61822,,,991603.16162641,1251505.85594257
-88.3069213736054,40.1041633256489,8513,39999,1106,Birkdale Dr,,"Champaign, IL 61822",1106 Birkdale Dr,"1106 Birkdale Dr, Champaign, IL 61822","1106 Birkdale Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362041,M8596,,1106,,,,,Birkdale,Drive,,,,,,,,,Champaign,61822,,,991639.8311725,1251852.36968524
-88.3064605025073,40.1041575763185,8514,40000,1105,Waters Edge Rd,,"Champaign, IL 61822",1105 Waters Edge Rd,"1105 Waters Edge Rd, Champaign, IL 61822","1105 Waters Edge Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362046,M8597,,1105,,,,,Waters Edge,Road,,,,,,,,,Champaign,61822,,,991768.75119025,1251850.31391507
-88.3064019758535,40.1037705752899,8515,40001,1109,Waters Edge Rd,,"Champaign, IL 61822",1109 Waters Edge Rd,"1109 Waters Edge Rd, Champaign, IL 61822","1109 Waters Edge Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362048,M8598,,1109,,,,,Waters Edge,Road,,,,,,,,,Champaign,61822,,,991785.1655275,1251709.34077182
-88.3063614976156,40.1035409313567,8516,40002,1201,Waters Edge Rd,,"Champaign, IL 61822",1201 Waters Edge Rd,"1201 Waters Edge Rd, Champaign, IL 61822","1201 Waters Edge Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362049,M8599,,1201,,,,,Waters Edge,Road,,,,,,,,,Champaign,61822,,,991796.51393,1251625.68870816
-88.3065170376062,40.1030049227069,8517,40003,1207,Waters Edge Rd,,"Champaign, IL 61822",1207 Waters Edge Rd,"1207 Waters Edge Rd, Champaign, IL 61822","1207 Waters Edge Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016362052,M8600,,1207,,,,,Waters Edge,Road,,,,,,,,,Champaign,61822,,,991753.06322949,1251430.41646091
-88.3106690391032,40.1056771815101,8518,40004,4002,Aberdeen Dr,,"Champaign, IL 61822",4002 Aberdeen Dr,"4002 Aberdeen Dr, Champaign, IL 61822","4002 Aberdeen Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016363008,M8601,,4002,,,,,Aberdeen,Drive,,,,,,,,,Champaign,61822,,,990591.35689149,1252403.55329415
-88.3109392786141,40.1056950367483,8519,40005,4006,Aberdeen Dr,,"Champaign, IL 61822",4006 Aberdeen Dr,"4006 Aberdeen Dr, Champaign, IL 61822","4006 Aberdeen Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016363010,M8602,,4006,,,,,Aberdeen,Drive,,,,,,,,,Champaign,61822,,,990515.76288258,1252410.03851741
-88.310944088211,40.1058966167062,8520,40006,4005,Balmoral Dr,,"Champaign, IL 61822",4005 Balmoral Dr,"4005 Balmoral Dr, Champaign, IL 61822","4005 Balmoral Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016363019,M8603,,4005,,,,,Balmoral,Drive,,,,,,,,,Champaign,61822,,,990514.39904016,1252483.47045716
-88.3106754978093,40.105872729409,8521,40007,4001,Balmoral Dr,,"Champaign, IL 61822",4001 Balmoral Dr,"4001 Balmoral Dr, Champaign, IL 61822","4001 Balmoral Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016363020,M8604,,4001,,,,,Balmoral,Drive,,,,,,,,,Champaign,61822,,,990589.53209199,1252474.78773174
-88.3105401361908,40.1056403800502,8522,40008,3916,Aberdeen Dr,,"Champaign, IL 61822",3916 Aberdeen Dr,"3916 Aberdeen Dr, Champaign, IL 61822","3916 Aberdeen Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016363021,M8605,,3916,,,,,Aberdeen,Drive,,,,,,,,,Champaign,61822,,,990627.41751491,1252390.15633933
-88.3103911425425,40.1056331996639,8523,40009,3914,Aberdeen Dr,,"Champaign, IL 61822",3914 Aberdeen Dr,"3914 Aberdeen Dr, Champaign, IL 61822","3914 Aberdeen Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016363022,M8606,,3914,,,,,Aberdeen,Drive,,,,,,,,,Champaign,61822,,,990669.09525308,1252387.55135766
-88.3102452575756,40.1056141026211,8524,40010,3912,Aberdeen Dr,,"Champaign, IL 61822",3912 Aberdeen Dr,"3912 Aberdeen Dr, Champaign, IL 61822","3912 Aberdeen Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016363023,M8607,,3912,,,,,Aberdeen,Drive,,,,,,,,,Champaign,61822,,,990709.90455466,1252380.60517732
-88.3101024655976,40.1056259920558,8525,40011,3910,Aberdeen Dr,,"Champaign, IL 61822",3910 Aberdeen Dr,"3910 Aberdeen Dr, Champaign, IL 61822","3910 Aberdeen Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016363024,M8608,,3910,,,,,Aberdeen,Drive,,,,,,,,,Champaign,61822,,,990749.84574775,1252384.94670407
-88.3098355109818,40.1056378552921,8526,40012,3906,Aberdeen Dr,,"Champaign, IL 61822",3906 Aberdeen Dr,"3906 Aberdeen Dr, Champaign, IL 61822","3906 Aberdeen Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016363026,M8609,,3906,,,,,Aberdeen,Drive,,,,,,,,,Champaign,61822,,,990824.51817058,1252389.28790274
-88.3096896249878,40.1056187575493,8527,40013,3904,Aberdeen Dr,,"Champaign, IL 61822",3904 Aberdeen Dr,"3904 Aberdeen Dr, Champaign, IL 61822","3904 Aberdeen Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016363027,M8610,,3904,,,,,Aberdeen,Drive,,,,,,,,,Champaign,61822,,,990865.32780024,1252382.34172241
-88.3095370145503,40.1056344386201,8528,40014,3902,Aberdeen Dr,,"Champaign, IL 61822",3902 Aberdeen Dr,"3902 Aberdeen Dr, Champaign, IL 61822","3902 Aberdeen Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016363028,M8611,,3902,,,,,Aberdeen,Drive,,,,,,,,,Champaign,61822,,,990908.01505083,1252388.06546424
-88.3096105344594,40.1058976157395,8529,40015,3901,Balmoral Dr,,"Champaign, IL 61822",3901 Balmoral Dr,"3901 Balmoral Dr, Champaign, IL 61822","3901 Balmoral Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016363034,M8612,,3901,,,,,Balmoral,Drive,,,,,,,,,Champaign,61822,,,990887.42421275,1252483.93108615
-88.3090033641408,40.1048384372161,8530,40016,3812,Crail Rd,,"Champaign, IL 61822",3812 Crail Rd,"3812 Crail Rd, Champaign, IL 61822","3812 Crail Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016364001,M8613,,3812,,,,,Crail,Road,,,,,,,,,Champaign,61822,,,991057.36908283,1252098.13559791
-88.3086724966086,40.1048607847324,8531,40017,3810,Crail Rd,,"Champaign, IL 61822",3810 Crail Rd,"3810 Crail Rd, Champaign, IL 61822","3810 Crail Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016364002,M8614,,3810,,,,,Crail,Road,,,,,,,,,Champaign,61822,,,991149.91942266,1252106.30192015
-88.3081275314821,40.1049129739935,8532,40018,3806,Crail Rd,,"Champaign, IL 61822",3806 Crail Rd,"3806 Crail Rd, Champaign, IL 61822","3806 Crail Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016364004,M8615,,3806,,,,,Crail,Road,,,,,,,,,Champaign,61822,,,991302.3554695,1252125.35634399
-88.3078193505484,40.1049876305754,8533,40019,3804,Crail Rd,,"Champaign, IL 61822",3804 Crail Rd,"3804 Crail Rd, Champaign, IL 61822","3804 Crail Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016364005,M8616,,3804,,,,,Crail,Road,,,,,,,,,Champaign,61822,,,991388.554116,1252152.57709007
-88.3075608199857,40.1050099908267,8534,40020,3802,Crail Rd,,"Champaign, IL 61822",3802 Crail Rd,"3802 Crail Rd, Champaign, IL 61822","3802 Crail Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016364006,M8617,,3802,,,,,Crail,Road,,,,,,,,,Champaign,61822,,,991460.86958816,1252160.74341232
-88.3069635294752,40.1050112892839,8535,40021,3704,Crail Rd,,"Champaign, IL 61822",3704 Crail Rd,"3704 Crail Rd, Champaign, IL 61822","3704 Crail Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016365001,M8618,,3704,,,,,Crail,Road,,,,,,,,,Champaign,61822,,,991627.947338,1252161.26539291
-88.3064991441091,40.1050097497349,8536,40022,3702,Crail Rd,,"Champaign, IL 61822",3702 Crail Rd,"3702 Crail Rd, Champaign, IL 61822","3702 Crail Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016365002,M8619,,3702,,,,,Crail,Road,,,,,,,,,Champaign,61822,,,991757.84832491,1252160.74341232
-88.3068717219722,40.1061730372878,8537,40023,904,Birkdale Dr,,"Champaign, IL 61822",904 Birkdale Dr,"904 Birkdale Dr, Champaign, IL 61822","904 Birkdale Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016365005,M8620,,904,,,,,Birkdale,Drive,,,,,,,,,Champaign,61822,,,991653.502405,1252584.47878532
-88.3068847833217,40.1059488690493,8538,40024,908,Birkdale Dr,,"Champaign, IL 61822",908 Birkdale Dr,"908 Birkdale Dr, Champaign, IL 61822","908 Birkdale Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016365007,M8621,,908,,,,,Birkdale,Drive,,,,,,,,,Champaign,61822,,,991649.87314716,1252502.81687515
-88.3069757776856,40.1055130002791,8539,40025,1006,Birkdale Dr,,"Champaign, IL 61822",1006 Birkdale Dr,"1006 Birkdale Dr, Champaign, IL 61822","1006 Birkdale Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016365011,M8622,,1006,,,,,Birkdale,Drive,,,,,,,,,Champaign,61822,,,991624.46703,1252344.02946308
-88.3069725690677,40.1054208402794,8540,40026,1008,Birkdale Dr,,"Champaign, IL 61822",1008 Birkdale Dr,"1008 Birkdale Dr, Champaign, IL 61822","1008 Birkdale Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016365012,M8623,,1008,,,,,Birkdale,Drive,,,,,,,,,Champaign,61822,,,991625.3745085,1252310.45735174
-88.306500602601,40.1062978435181,8541,40027,905,Waters Edge Rd,,"Champaign, IL 61822",905 Waters Edge Rd,"905 Waters Edge Rd, Champaign, IL 61822","905 Waters Edge Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016365014,M8624,,905,,,,,Waters Edge,Road,,,,,,,,,Champaign,61822,,,991757.29878533,1252629.97475732
-88.3065019301228,40.1061729522171,8542,40028,907,Waters Edge Rd,,"Champaign, IL 61822",907 Waters Edge Rd,"907 Waters Edge Rd, Champaign, IL 61822","907 Waters Edge Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016365015,M8625,,907,,,,,Waters Edge,Road,,,,,,,,,Champaign,61822,,,991756.9411745,1252584.47878532
-88.3065021512763,40.1056100321657,8543,40029,1003,Waters Edge Rd,,"Champaign, IL 61822",1003 Waters Edge Rd,"1003 Waters Edge Rd, Champaign, IL 61822","1003 Waters Edge Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016365020,M8626,,1003,,,,,Waters Edge,Road,,,,,,,,,Champaign,61822,,,991756.9411745,1252379.41620332
-88.3065605778023,40.1055129050542,8544,40030,1005,Waters Edge Rd,,"Champaign, IL 61822",1005 Waters Edge Rd,"1005 Waters Edge Rd, Champaign, IL 61822","1005 Waters Edge Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016365021,M8627,,1005,,,,,Waters Edge,Road,,,,,,,,,Champaign,61822,,,991740.60853,1252344.02946308
-88.3065606109999,40.1054282182874,8545,40031,1007,Waters Edge Rd,,"Champaign, IL 61822",1007 Waters Edge Rd,"1007 Waters Edge Rd, Champaign, IL 61822","1007 Waters Edge Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016365022,M8628,,1007,,,,,Waters Edge,Road,,,,,,,,,Champaign,61822,,,991740.60853,1252313.17945915
-88.3072166996335,40.0990397064766,8546,40032,1518,Casselbury Ln,,"Champaign, IL 61822",1518 Casselbury Ln,"1518 Casselbury Ln, Champaign, IL 61822","1518 Casselbury Ln, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376004,M8629,,1518,,,,,Casselbury,Lane,,,,,,,,,Champaign,61822,,,991557.76768833,1249985.89605599
-88.306928389123,40.0991222907633,8547,40033,1516,Casselbury Ln,,"Champaign, IL 61822",1516 Casselbury Ln,"1516 Casselbury Ln, Champaign, IL 61822","1516 Casselbury Ln, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376005,M8630,,1516,,,,,Casselbury,Lane,,,,,,,,,Champaign,61822,,,991638.41385249,1250016.0039354
-88.3066285460226,40.0992019203179,8548,40034,1514,Casselbury Ln,,"Champaign, IL 61822",1514 Casselbury Ln,"1514 Casselbury Ln, Champaign, IL 61822","1514 Casselbury Ln, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376006,M8631,,1514,,,,,Casselbury,Lane,,,,,,,,,Champaign,61822,,,991722.28638816,1250045.03668573
-88.3063632722387,40.0993435446092,8549,40035,1512,Casselbury Ln,,"Champaign, IL 61822",1512 Casselbury Ln,"1512 Casselbury Ln, Champaign, IL 61822","1512 Casselbury Ln, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376007,M8632,,1512,,,,,Casselbury,Lane,,,,,,,,,Champaign,61822,,,991796.48112166,1250096.65042765
-88.3058306938021,40.0990874764733,8550,40036,3601,Brook Ridge Cir,,"Champaign, IL 61822",3601 Brook Ridge Cir,"3601 Brook Ridge Cir, Champaign, IL 61822","3601 Brook Ridge Cir, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376009,M8633,,3601,,,,,Brook Ridge,Circle,,,,,,,,,Champaign,61822,,,991945.49854016,1250003.41472174
-88.3057199628683,40.0995059066881,8551,40037,3604,Brook Ridge Cir,,"Champaign, IL 61822",3604 Brook Ridge Cir,"3604 Brook Ridge Cir, Champaign, IL 61822","3604 Brook Ridge Cir, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376011,M8634,,3604,,,,,Brook Ridge,Circle,,,,,,,,,Champaign,61822,,,991976.42826833,1250155.85142474
-88.3057903117709,40.0999455744204,8552,40038,1508,Casselbury Ln,,"Champaign, IL 61822",1508 Casselbury Ln,"1508 Casselbury Ln, Champaign, IL 61822","1508 Casselbury Ln, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376013,M8635,,1508,,,,,Casselbury,Lane,,,,,,,,,Champaign,61822,,,991956.698649,1250316.00891282
-88.3057018200865,40.1001551301396,8553,40039,1506,Casselbury Ln,,"Champaign, IL 61822",1506 Casselbury Ln,"1506 Casselbury Ln, Champaign, IL 61822","1506 Casselbury Ln, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376014,M8636,,1506,,,,,Casselbury,Lane,,,,,,,,,Champaign,61822,,,991981.43022683,1250392.35423257
-88.305632441074,40.100624447363,8554,40040,1502,Casselbury Ln,,"Champaign, IL 61822",1502 Casselbury Ln,"1502 Casselbury Ln, Champaign, IL 61822","1502 Casselbury Ln, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376016,M8637,,1502,,,,,Casselbury,Lane,,,,,,,,,Champaign,61822,,,992000.78550308,1250563.32469115
-88.3085109127795,40.1021334624607,8555,40041,3808,Englewood Dr,,"Champaign, IL 61822",3808 Englewood Dr,"3808 Englewood Dr, Champaign, IL 61822","3808 Englewood Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376023,M8638,,3808,,,,,Englewood,Drive,,,,,,,,,Champaign,61822,,,991195.39603775,1251112.79603316
-88.3082058673225,40.1021176105049,8556,40042,3806,Englewood Dr,,"Champaign, IL 61822",3806 Englewood Dr,"3806 Englewood Dr, Champaign, IL 61822","3806 Englewood Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376024,M8639,,3806,,,,,Englewood,Drive,,,,,,,,,Champaign,61822,,,991280.73051275,1251107.04538849
-88.3076937626812,40.102126353243,8557,40043,3802,Englewood Dr,,"Champaign, IL 61822",3802 Englewood Dr,"3802 Englewood Dr, Champaign, IL 61822","3802 Englewood Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376026,M8640,,3802,,,,,Englewood,Drive,,,,,,,,,Champaign,61822,,,991423.98481941,1251110.27110382
-88.3070981677637,40.1021422068993,8558,40044,3710,Englewood Dr,,"Champaign, IL 61822",3710 Englewood Dr,"3710 Englewood Dr, Champaign, IL 61822","3710 Englewood Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376028,M8641,,3710,,,,,Englewood,Drive,,,,,,,,,Champaign,61822,,,991590.59373816,1251116.09491107
-88.3059162880956,40.1021068429664,8559,40045,3702,Englewood Dr,,"Champaign, IL 61822",3702 Englewood Dr,"3702 Englewood Dr, Champaign, IL 61822","3702 Englewood Dr, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376032,M8642,,3702,,,,,Englewood,Drive,,,,,,,,,Champaign,61822,,,991921.21446799,1251103.31212824
-88.3088106160747,40.1024729814757,8560,40046,1302,Cobblefield Rd,,"Champaign, IL 61822",1302 Cobblefield Rd,"1302 Cobblefield Rd, Champaign, IL 61822","1302 Cobblefield Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376037,M8643,,1302,,,,,Cobblefield,Road,,,,,,,,,Champaign,61822,,,991111.52350208,1251236.45392232
-88.3082559732038,40.1024579384412,8561,40047,3805,Glenn Brooke Rd,,"Champaign, IL 61822",3805 Glenn Brooke Rd,"3805 Glenn Brooke Rd, Champaign, IL 61822","3805 Glenn Brooke Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376040,M8644,,3805,,,,,Glenn Brooke,Road,,,,,,,,,Champaign,61822,,,991266.67903166,1251231.01725341
-88.3076936428913,40.1024454767484,8562,40048,3801,Glenn Brooke Rd,,"Champaign, IL 61822",3801 Glenn Brooke Rd,"3801 Glenn Brooke Rd, Champaign, IL 61822","3801 Glenn Brooke Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376042,M8645,,3801,,,,,Glenn Brooke,Road,,,,,,,,,Champaign,61822,,,991423.98481941,1251226.52251174
-88.3058746562583,40.1051150315783,8563,40049,1012,Waters Edge Rd,,"Champaign, IL 61822",1012 Waters Edge Rd,"1012 Waters Edge Rd, Champaign, IL 61822","1012 Waters Edge Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376045,M8646,,1012,,,,,Waters Edge,Road,,,,,,,,,Champaign,61822,,,991932.52218816,1252199.14917541
-88.3058751712402,40.1049047589015,8564,40050,1014,Waters Edge Rd,,"Champaign, IL 61822",1014 Waters Edge Rd,"1014 Waters Edge Rd, Champaign, IL 61822","1014 Waters Edge Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376046,M8647,,1014,,,,,Waters Edge,Road,,,,,,,,,Champaign,61822,,,991932.40178158,1252122.55024724
-88.306275194941,40.102548833317,8565,40051,1208,Waters Edge Rd,,"Champaign, IL 61822",1208 Waters Edge Rd,"1208 Waters Edge Rd, Champaign, IL 61822","1208 Waters Edge Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376049,M8648,,1208,,,,,Waters Edge,Road,,,,,,,,,Champaign,61822,,,991820.76552191,1251264.29113699
-88.3071346731684,40.1024507590321,8566,40052,3707,Glenn Brooke Rd,,"Champaign, IL 61822",3707 Glenn Brooke Rd,"3707 Glenn Brooke Rd, Champaign, IL 61822","3707 Glenn Brooke Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376052,M8649,,3707,,,,,Glenn Brooke,Road,,,,,,,,,Champaign,61822,,,991580.34867991,1251228.49232407
-88.3058068822923,40.1065162509496,8567,40053,902,Waters Edge Rd,,"Champaign, IL 61822",902 Waters Edge Rd,"902 Waters Edge Rd, Champaign, IL 61822","902 Waters Edge Rd, Champaign, IL 61822",Standard,P,Y,Y,Y,N,,Active,Champaign,,442016376055,M8650,,902,,,,,Waters Edge,Road,,,,,,,,,Champaign,61822,,,991951.32234741,1252709.59631724
